CountyFIPS,CountyName,AssessmentYear,TaxYear,CensusTract,TractNum,EffectiveTaxRate,TotalTaxesPaid,TaxesPaidPerHouse,WhatTheyWouldPayPerHouse,TotalPropertyTaxSavings,TaxSavingsPerHouse,AvgAssessedValue,AvgMarketValue,HosuingUnits
79,San Luis Obispo County,2018,2017,6079010707,010707,1.60%,15640552,5716.58,6006.76,793949,290,352900,600700,2736
79,San Luis Obispo County,2018,2017,6079010901,010901,1.10%,646828,4341.13,4969.72,93661,629,413400,497000,149
79,San Luis Obispo County,2018,2017,6079010902,010902,1.10%,3662740,4521.90,8780.52,3449480,4259,430700,878100,810
79,San Luis Obispo County,2018,2017,6079011001,011001,1.10%,6183018,4017.56,7453.95,5288606,3436,382600,745400,1539
79,San Luis Obispo County,2018,2017,6079011002,011002,1.10%,5033187,4968.59,8122.95,3195360,3154,473200,812300,1013
79,San Luis Obispo County,2018,2017,6079011101,011101,1.10%,4850661,3877.43,7660.55,4732683,3783,369300,766100,1251
79,San Luis Obispo County,2018,2017,6079011102,011102,1.10%,7824175,3979.74,6567.61,5087740,2588,379000,656800,1966
79,San Luis Obispo County,2018,2017,6079011103,011103,1.10%,4084777,4134.39,6692.04,2526962,2558,393800,669200,988
79,San Luis Obispo County,2018,2017,6079011200,011200,1.10%,9311900,4625.88,7902.46,6595751,3277,440600,790200,2013
79,San Luis Obispo County,2018,2017,6079011300,011300,1.10%,10541768,4254.14,7258.73,7445369,3005,405200,725900,2478
79,San Luis Obispo County,2018,2017,6079011501,011501,1.10%,2277368,3821.09,6217.99,1428552,2397,363900,621800,596
79,San Luis Obispo County,2018,2017,6079011503,011503,1.10%,6190123,5290.70,7730.68,2854772,2440,503900,773100,1170
79,San Luis Obispo County,2018,2017,6079011701,011701,1.10%,11701530,5798.58,8485.33,5421862,2687,513100,848500,2018
79,San Luis Obispo County,2018,2017,6079011704,011704,1.10%,10033107,5982.77,11366.06,9027772,5383,534200,1136600,1677
79,San Luis Obispo County,2018,2017,6079011800,011800,1.10%,14984299,5181.29,7683.99,7237788,2503,475300,768400,2892
79,San Luis Obispo County,2018,2017,6079011901,011901,1.10%,4448324,3782.59,5906.00,2497129,2123,347000,590600,1176
79,San Luis Obispo County,2018,2017,6079011902,011902,1.10%,9213949,3602.01,5444.12,4712099,1842,330500,544400,2558
79,San Luis Obispo County,2018,2017,6079012000,012000,1.10%,9248471,3636.83,5281.19,4181596,1644,319000,528100,2543
79,San Luis Obispo County,2018,2017,6079012102,012102,1.10%,8074895,3635.70,5625.58,4419519,1990,318900,562600,2221
79,San Luis Obispo County,2018,2017,6079012200,012200,1.20%,6952560,3150.23,4607.87,3217015,1458,262500,460800,2207
79,San Luis Obispo County,2018,2017,6079012401,012401,1.10%,6343056,3101.74,4815.95,3505568,1714,287200,481600,2045
79,San Luis Obispo County,2018,2017,6079012402,012402,1.10%,13627326,4518.34,6317.61,5426596,1799,418400,631800,3016
79,San Luis Obispo County,2018,2017,6079012502,012502,1.20%,5467086,2951.99,4581.88,3018551,1630,254500,458200,1852
79,San Luis Obispo County,2018,2017,6079012503,012503,1.20%,5356138,3614.13,4624.56,1497456,1010,301200,462500,1482
79,San Luis Obispo County,2018,2017,6079012505,012505,1.10%,6549136,3718.99,5295.58,2776376,1577,326200,529600,1761
79,San Luis Obispo County,2018,2017,6079012600,012600,1.20%,11122337,3746.16,5393.12,4889824,1647,325800,539300,2969
79,San Luis Obispo County,2018,2017,6079012702,012702,1.10%,9750804,3909.70,6131.98,5542351,2222,349100,613200,2494
79,San Luis Obispo County,2018,2017,6079012704,012704,1.10%,17023211,5236.30,6965.83,5622687,1730,484800,696600,3251
79,San Luis Obispo County,2018,2017,6079012900,012900,1.10%,6883939,3884.84,5917.93,3602635,2033,366500,591800,1772
79,San Luis Obispo County,2018,2017,6079013000,013000,1.10%,4464431,5038.86,8239.73,2835974,3201,470900,824000,886
83,Santa Barbara County,2018,2017,6083000101,000101,1.20%,9821657,5107.47,9842.48,9105427,4735,440300,984200,1923
83,Santa Barbara County,2018,2017,6083000102,000102,1.00%,8436286,5605.51,11116.65,8294276,5511,539000,1111700,1505
83,Santa Barbara County,2018,2017,6083000200,000200,1.00%,6012240,5103.77,10410.21,6250992,5306,490700,1041000,1178
83,Santa Barbara County,2018,2017,6083000301,000301,1.00%,3485768,5297.52,8564.22,2149491,3267,509400,856400,658
83,Santa Barbara County,2018,2017,6083000302,000302,1.00%,6048300,5722.14,10204.75,4738117,4483,550200,1020500,1057
83,Santa Barbara County,2018,2017,6083000801,000801,1.00%,4159086,3946.00,9246.97,5587223,5301,379400,924700,1054
83,Santa Barbara County,2018,2017,6083000804,000804,1.00%,6926908,4557.18,8841.78,6512595,4285,438200,884200,1520
83,Santa Barbara County,2018,2017,6083000900,000900,1.00%,5025279,6106.05,9710.70,2966630,3605,587100,971100,823
83,Santa Barbara County,2018,2017,6083001000,001000,1.00%,7780660,4805.84,8939.51,6692407,4134,462100,894000,1619
83,Santa Barbara County,2018,2017,6083001101,001101,1.00%,5414510,4402.04,8716.46,5306732,4314,423300,871600,1230
83,Santa Barbara County,2018,2017,6083001102,001102,1.00%,3933193,4303.27,8768.41,4081137,4465,413800,876800,914
83,Santa Barbara County,2018,2017,6083001203,001203,1.00%,5300837,5675.41,11631.46,5562946,5956,545700,1163100,934
83,Santa Barbara County,2018,2017,6083001206,001206,1.00%,4247080,4708.51,8189.34,3139708,3481,452700,818900,902
83,Santa Barbara County,2018,2017,6083001306,001306,1.00%,7305568,5623.99,10397.21,6200405,4773,540800,1039700,1299
83,Santa Barbara County,2018,2017,6083001601,001601,1.20%,9468493,5501.74,8781.37,5644238,3280,451000,878100,1721
83,Santa Barbara County,2018,2017,6083001604,001604,1.30%,8017083,5070.89,9416.88,6870998,4346,399300,941700,1581
83,Santa Barbara County,2018,2017,6083001704,001704,1.30%,3914372,4227.18,5519.98,1197133,1293,332800,552000,926
83,Santa Barbara County,2018,2017,6083001901,001901,1.10%,11048718,4580.73,6028.37,3491716,1448,424100,602800,2412
83,Santa Barbara County,2018,2017,6083001903,001903,1.10%,11215695,5585.51,7698.38,4242656,2113,522000,769800,2008
83,Santa Barbara County,2018,2017,6083001906,001906,1.10%,13178827,6248.85,8913.10,5618904,2664,573300,891300,2109
83,Santa Barbara County,2018,2017,6083002005,002005,1.50%,7468653,3989.66,4144.19,289270,155,269600,414400,1872
83,Santa Barbara County,2018,2017,6083002006,002006,1.20%,4660464,5854.85,6984.54,899228,1130,509100,698500,796
83,Santa Barbara County,2018,2017,6083002007,002007,1.20%,11779489,3649.16,4280.45,2037804,631,309300,428000,3228
83,Santa Barbara County,2018,2017,6083002008,002008,1.50%,7517105,3677.64,3990.12,638694,312,245200,399000,2044
83,Santa Barbara County,2018,2017,6083002009,002009,1.50%,4882653,3979.34,4527.06,672048,548,268900,452700,1227
83,Santa Barbara County,2018,2017,6083002010,002010,1.40%,6561471,4302.60,4380.47,118753,78,298800,438000,1525
83,Santa Barbara County,2018,2017,6083002011,002011,1.20%,4939725,3191.04,4281.36,1687823,1090,261600,428100,1548
83,Santa Barbara County,2018,2017,6083002012,002012,1.40%,5452955,4525.27,4745.10,264888,220,314300,474500,1205
83,Santa Barbara County,2018,2017,6083002013,002013,1.30%,5963905,6264.61,6298.80,32553,34,474600,629900,952
83,Santa Barbara County,2018,2017,6083002101,002101,1.10%,2305300,2307.61,3358.21,1049549,1051,206000,335800,999
83,Santa Barbara County,2018,2017,6083002102,002102,1.10%,1510453,2313.10,3557.77,812768,1245,206500,355800,653
83,Santa Barbara County,2018,2017,6083002103,002103,1.20%,1904995,2563.92,3869.29,969890,1305,222900,386900,743
83,Santa Barbara County,2018,2017,6083002205,002205,1.10%,2157004,2347.12,3627.98,1177110,1281,209600,362800,919
83,Santa Barbara County,2018,2017,6083002206,002206,1.10%,2544006,2351.21,3568.62,1317237,1217,209900,356900,1082
83,Santa Barbara County,2018,2017,6083002209,002209,1.10%,1659362,2111.15,3318.76,949182,1208,188500,331900,786
83,Santa Barbara County,2018,2017,6083002210,002210,1.10%,4532271,2899.73,3685.26,1227785,786,256600,368500,1563
83,Santa Barbara County,2018,2017,6083002211,002211,1.10%,6186443,3387.98,4278.25,1625639,890,302500,427800,1826
83,Santa Barbara County,2018,2017,6083002303,002303,1.10%,2528276,1905.26,3184.81,1697973,1280,170100,318500,1327
83,Santa Barbara County,2018,2017,6083002304,002304,1.10%,2073058,1898.41,3191.96,1412557,1294,169500,319200,1092
83,Santa Barbara County,2018,2017,6083002305,002305,1.10%,3055590,2018.22,3317.34,1966864,1299,180200,331700,1514
83,Santa Barbara County,2018,2017,6083002306,002306,1.20%,7312848,3103.93,3630.78,1241269,527,263000,363100,2356
83,Santa Barbara County,2018,2017,6083002402,002402,1.20%,9504278,3896.79,3861.33,-86483,-35,322000,386100,2439
83,Santa Barbara County,2018,2017,6083002403,002403,1.10%,1707004,1977.99,3205.95,1059733,1228,176600,320600,863
83,Santa Barbara County,2018,2017,6083002404,002404,1.10%,1318849,1936.64,3119.15,805293,1183,171400,311900,681
83,Santa Barbara County,2018,2017,6083002502,002502,1.20%,3548839,1880.68,3194.59,2479353,1314,160700,319500,1887
83,Santa Barbara County,2018,2017,6083002702,002702,1.20%,2985398,2006.32,2829.86,1225436,824,171500,283000,1488
83,Santa Barbara County,2018,2017,6083002703,002703,1.20%,2739105,2184.29,3303.15,1403048,1119,186700,330300,1254
83,Santa Barbara County,2018,2017,6083002705,002705,1.20%,2274750,2112.12,3241.03,1215841,1129,180500,324100,1077
83,Santa Barbara County,2018,2017,6083002706,002706,1.20%,3361949,2247.29,3120.36,1306110,873,192100,312000,1496
83,Santa Barbara County,2018,2017,6083002707,002707,1.20%,1473494,1931.19,3272.62,1023517,1341,165100,327300,763
83,Santa Barbara County,2018,2017,6083002708,002708,1.20%,2375639,2331.34,3349.67,1037677,1018,199300,335000,1019
83,Santa Barbara County,2018,2017,6083002802,002802,1.20%,6210945,2896.90,3676.89,1672299,780,249700,367700,2144
83,Santa Barbara County,2018,2017,6083002806,002806,1.20%,2343808,3028.18,3460.40,334541,432,261000,346000,774
83,Santa Barbara County,2018,2017,6083002808,002808,1.30%,8551161,3409.55,3992.63,1462359,583,268500,399300,2508
83,Santa Barbara County,2018,2017,6083002809,002809,1.20%,5383748,3532.64,4943.75,2150524,1411,307200,494400,1524
83,Santa Barbara County,2018,2017,6083002906,002906,1.20%,6401967,4728.19,8666.89,5332997,3939,400700,866700,1354
83,Santa Barbara County,2018,2017,6083002909,002909,1.10%,7898671,4592.25,8049.05,5945689,3457,413700,804900,1720
83,Santa Barbara County,2018,2017,6083002913,002913,1.20%,6687071,5302.99,9580.56,5394014,4278,461100,958100,1261
83,Santa Barbara County,2018,2017,6083002914,002914,1.20%,5005932,4648.03,9138.29,4836001,4490,397300,913800,1077
83,Santa Barbara County,2018,2017,6083002915,002915,1.10%,418878,5660.51,7825.11,160180,2165,524100,782500,74
83,Santa Barbara County,2018,2017,6083002922,002922,1.10%,1692891,4490.43,8861.71,1647975,4371,400900,886200,377
83,Santa Barbara County,2018,2017,6083002928,002928,1.20%,3107862,5197.09,9376.39,2499217,4179,429500,937600,598
83,Santa Barbara County,2018,2017,6083002930,002930,1.10%,9054581,4619.68,8030.85,6685878,3411,416200,803100,1960
83,Santa Barbara County,2018,2017,6083003001,003001,1.20%,4546717,3736.00,5839.05,2559401,2103,306200,583900,1217
83,Santa Barbara County,2018,2017,6083003004,003004,1.20%,8018319,5033.47,8263.24,5145025,3230,430200,826300,1593
83,Santa Barbara County,2018,2017,6083003005,003005,1.20%,6907335,4990.85,9370.71,6061721,4380,419400,937100,1384
83,Santa Barbara County,2018,2017,6083003102,003102,1.20%,2960590,2684.13,3744.29,1169363,1060,229400,374400,1103
85,Santa Clara County,2017,2017,6085500100,500100,1.50%,12354414,6158.73,7418.15,2526389,1259,405200,741800,2006
85,Santa Clara County,2017,2017,6085500200,500200,1.50%,6078284,6078.28,8106.89,2028610,2029,413500,810700,1000
85,Santa Clara County,2017,2017,6085500300,500300,1.40%,8104478,7165.76,8326.01,1312243,1160,519300,832600,1131
85,Santa Clara County,2017,2017,6085500500,500500,1.40%,15071689,8410.54,11155.83,4919556,2745,588100,1115600,1792
85,Santa Clara County,2017,2017,6085500600,500600,1.50%,8771950,7549.01,10210.84,3093041,2662,520600,1021100,1162
85,Santa Clara County,2017,2017,6085500800,500800,1.40%,5316535,6306.68,7052.46,628686,746,467200,705200,843
85,Santa Clara County,2017,2017,6085500901,500901,1.30%,4901924,7114.55,7089.48,-17273,-25,530900,708900,689
85,Santa Clara County,2017,2017,6085500902,500902,1.70%,947480,6274.71,7291.02,153464,1016,360600,729100,151
85,Santa Clara County,2017,2017,6085501000,501000,1.50%,5554514,5750.01,6780.68,995622,1031,373400,678100,966
85,Santa Clara County,2017,2017,6085501101,501101,1.40%,5068003,6172.96,7192.79,837278,1020,431700,719300,821
85,Santa Clara County,2017,2017,6085501102,501102,1.70%,7328507,5349.27,7006.29,2270105,1657,322200,700600,1370
85,Santa Clara County,2017,2017,6085501200,501200,1.70%,6572802,5427.58,6906.19,1790594,1479,327000,690600,1211
85,Santa Clara County,2017,2017,6085501300,501300,1.50%,6007874,7653.34,9263.98,1264351,1611,520600,926400,785
85,Santa Clara County,2017,2017,6085501401,501401,1.60%,2040739,4057.14,5342.00,646287,1285,258400,534200,503
85,Santa Clara County,2017,2017,6085501402,501402,1.70%,3383840,5262.58,6445.05,760329,1182,311400,644500,643
85,Santa Clara County,2017,2017,6085501501,501501,1.70%,5315039,5502.11,6538.41,1001063,1036,321800,653800,966
85,Santa Clara County,2017,2017,6085501502,501502,1.60%,7948474,7027.83,8085.66,1196412,1058,447600,808600,1131
85,Santa Clara County,2017,2017,6085501600,501600,1.60%,7305747,6154.80,7856.05,2019385,1701,397100,785600,1187
85,Santa Clara County,2017,2017,6085501700,501700,1.80%,4751940,5002.04,6700.74,1613760,1699,285800,670100,950
85,Santa Clara County,2017,2017,6085501800,501800,1.50%,10565071,6619.72,9248.92,4196213,2629,429900,924900,1596
85,Santa Clara County,2017,2017,6085501900,501900,1.40%,6516000,6205.71,7049.01,885458,843,459700,704900,1050
85,Santa Clara County,2017,2017,6085502001,502001,1.60%,8880624,5592.33,8226.66,4183314,2634,358500,822700,1588
85,Santa Clara County,2017,2017,6085502002,502002,1.60%,4886659,5565.67,7712.95,1885310,2147,356800,771300,878
85,Santa Clara County,2017,2017,6085502101,502101,1.50%,10520001,6159.25,9833.23,6275148,3674,421900,983300,1708
85,Santa Clara County,2017,2017,6085502102,502102,1.60%,8478257,6870.55,9142.19,2803201,2272,440400,914200,1234
85,Santa Clara County,2017,2017,6085502201,502201,1.50%,6871280,6070.04,6966.93,1015284,897,412900,696700,1132
85,Santa Clara County,2017,2017,6085502202,502202,1.40%,6461562,6553.31,10401.28,3794102,3848,458300,1040100,986
85,Santa Clara County,2017,2017,6085502604,502604,1.40%,4920569,6197.19,7677.96,1175732,1481,442700,767800,794
85,Santa Clara County,2017,2017,6085502701,502701,1.40%,11612856,7280.79,11440.98,6635509,4160,505600,1144100,1595
85,Santa Clara County,2017,2017,6085502702,502702,1.40%,19074685,7393.29,11155.69,9707004,3762,513400,1115600,2580
85,Santa Clara County,2017,2017,6085502800,502800,1.50%,10652724,7480.85,11579.36,5836284,4099,492200,1157900,1424
85,Santa Clara County,2017,2017,6085502901,502901,1.50%,12700259,7506.06,10901.32,5744770,3395,490600,1090100,1692
85,Santa Clara County,2017,2017,6085502902,502902,1.50%,19688869,7404.61,11456.69,10774470,4052,507200,1145700,2659
85,Santa Clara County,2017,2017,6085502906,502906,1.60%,9012137,6959.18,10259.85,4274374,3301,446100,1026000,1295
85,Santa Clara County,2017,2017,6085502907,502907,1.50%,9162135,6972.71,10518.99,4659821,3546,452800,1051900,1314
85,Santa Clara County,2017,2017,6085502908,502908,1.50%,17587023,7445.82,10673.95,7624842,3228,483500,1067400,2362
85,Santa Clara County,2017,2017,6085502909,502909,1.50%,7959361,4726.46,9456.94,7966133,4730,313000,945700,1684
85,Santa Clara County,2017,2017,6085502910,502910,1.50%,6180911,6740.36,9593.92,2616711,2854,449400,959400,917
85,Santa Clara County,2017,2017,6085503002,503002,1.50%,8047638,7486.17,11501.10,4316041,4015,505800,1150100,1075
85,Santa Clara County,2017,2017,6085503003,503003,1.50%,12594272,6859.63,9998.19,5762409,3139,448300,999800,1836
85,Santa Clara County,2017,2017,6085503105,503105,1.70%,2427840,5864.35,6465.56,248900,601,355400,646600,414
85,Santa Clara County,2017,2017,6085503110,503110,1.70%,4706195,5240.75,5559.63,286355,319,301200,556000,898
85,Santa Clara County,2017,2017,6085503111,503111,1.70%,6303365,5593.05,6297.81,794267,705,325200,629800,1127
85,Santa Clara County,2017,2017,6085503112,503112,1.50%,3971453,4790.65,6156.63,1132396,1366,317300,615700,829
85,Santa Clara County,2017,2017,6085503113,503113,1.60%,4742307,5340.44,6285.58,839288,945,335900,628600,888
85,Santa Clara County,2017,2017,6085503116,503116,1.50%,11680351,8214.03,7417.51,-1132645,-797,558800,741800,1422
85,Santa Clara County,2017,2017,6085503117,503117,1.70%,3336328,5270.66,6133.72,546314,863,310000,613400,633
85,Santa Clara County,2017,2017,6085503118,503118,1.60%,3486436,4569.38,5644.14,820042,1075,282100,564400,763
85,Santa Clara County,2017,2017,6085503121,503121,1.50%,2957131,3911.55,5215.03,985433,1303,254000,521500,756
85,Santa Clara County,2017,2017,6085503123,503123,1.40%,4166621,6275.03,6760.66,322459,486,445000,676100,664
85,Santa Clara County,2017,2017,6085503204,503204,1.60%,8842519,4976.09,5742.70,1362256,767,303400,574300,1777
85,Santa Clara County,2017,2017,6085503207,503207,1.70%,6934406,6548.07,7480.82,987788,933,396900,748100,1059
85,Santa Clara County,2017,2017,6085503208,503208,1.70%,5099030,5684.54,6622.59,841431,938,332400,662300,897
85,Santa Clara County,2017,2017,6085503210,503210,1.70%,5795749,6087.97,6869.35,743873,781,360200,686900,952
85,Santa Clara County,2017,2017,6085503211,503211,1.70%,6856855,5946.97,6924.00,1126512,977,347800,692400,1153
85,Santa Clara County,2017,2017,6085503212,503212,1.70%,6171797,6503.47,7268.84,726328,765,391800,726900,949
85,Santa Clara County,2017,2017,6085503213,503213,1.70%,6337195,5361.42,6530.62,1382000,1169,319100,653100,1182
85,Santa Clara County,2017,2017,6085503214,503214,1.60%,10301930,6895.54,6349.38,-815961,-546,425700,634900,1494
85,Santa Clara County,2017,2017,6085503217,503217,1.90%,4550769,4281.06,5067.51,835990,786,231400,506800,1063
85,Santa Clara County,2017,2017,6085503218,503218,1.70%,3147533,5502.68,6295.83,453680,793,316200,629600,572
85,Santa Clara County,2017,2017,6085503304,503304,1.70%,6914594,4910.93,6030.00,1575642,1119,292300,603000,1408
85,Santa Clara County,2017,2017,6085503305,503305,1.70%,7216328,5310.03,6496.90,1612956,1187,306900,649700,1359
85,Santa Clara County,2017,2017,6085503306,503306,1.80%,4536973,5109.20,6105.57,884776,996,277700,610600,888
85,Santa Clara County,2017,2017,6085503312,503312,1.50%,7442047,6942.21,8182.69,1329796,1240,453700,818300,1072
